objID,nDetections,raMean,decMean,gMeanPSFMag,gMeanPSFMagErr,rMeanPSFMag,rMeanPSFMagErr,iMeanPSFMag,iMeanPSFMagErr,zMeanPSFMag,zMeanPSFMagErr
109020126509769911,74,12.65092945,0.8577983,13.3780002593994,-999,13.0500001907349,-999,12.9700002670288,-999,12.9720001220703,-999
108960131734929182,93,13.17348288,0.80727114,15.7490997314453,0.00283699994906783,15.3759002685547,0.00429699989035726,15.2592000961304,0.00316999992355704,15.2356004714966,0.00224200007505715
109120125396058624,74,12.53959689,0.94012607,14.1899003982544,0.00332899997010827,13.7775001525879,0.00215599988587201,13.6759004592896,0.00529599981382489,13.631199836731,0.00434800004586577
109060127388555498,85,12.73889153,0.88751729,15.5263996124268,0.00244099996052682,14.8816003799438,0.00325799989514053,14.625599861145,0.00170699995942414,14.5334997177124,0.00342099997214973
109000124027336161,67,12.40268382,0.83808124,14.1155004501343,0.00606400007382035,13.2270002365112,-999,12.9200000762939,-999,12.7620000839233,-999
108930127678455074,73,12.7678843,0.77880533,15.5291004180908,0.00397100020200014,15.2271003723145,0.00283799995668232,15.1204996109009,0.00215000007301569,15.1063003540039,0.00220600003376603
109030141790875444,76,14.17915648,0.8624739,13.5670003890991,0.00198299996554852,13.1450004577637,-999,12.8990001678467,-999,12.7720003128052,-999
109160127288341437,85,12.72885497,0.96747074,15.0160999298096,0.00227999989874661,14.6780004501343,0.00229099998250604,14.5562000274658,0.0017750000115484,14.536600112915,0.00441800011321902
108970143432472944,84,14.34329391,0.81041411,14.6626996994019,0.00538499979302287,14.2606000900269,0.00468700006604195,14.1061000823975,0.00187200005166233,14.0669002532959,0.00239900010637939
109190119676053412,95,11.96765274,0.99411216,13.6728000640869,0.0028029999230057,13.3800001144409,-999,13.2290000915527,-999,13.1247997283936,0.00248700007796288
109170128587516568,84,12.85873547,0.98008383,14.042200088501,0.00130300002638251,13.5733003616333,0.203289002180099,13.1820001602173,-999,12.9930000305176,-999
109140119798562050,82,11.97993009,0.9513734,12.41100025177,-999,12.085000038147,-999,12.0050001144409,-999,12.0050001144409,-999
109010122929442071,76,12.29297536,0.84300627,15.2428998947144,0.00398400006815791,14.7054004669189,0.00231599994003773,14.4771003723145,0.00194999994710088,14.3701000213623,0.00492200022563338
109040120034861341,69,12.00351757,0.86740424,15.7238998413086,0.00182300002779812,15.2292003631592,0.00189499999396503,15.0514001846313,0.0037990000564605,14.9841003417969,0.00258200010284781
109260127300559914,77,12.73009774,1.05783872,15.6132001876831,0.00389300007373095,15.1871004104614,0.00812700018286705,15.0521001815796,0.0132400002330542,14.9636001586914,0.00718999980017543
109080148083605749,85,14.80840777,0.90440593,15.7405004501343,0.00392600009217858,15.3990001678467,0.00421199994161725,15.2775001525879,0.00162200001068413,15.2667999267578,0.00189499999396503
109330129079986749,65,12.90802688,1.11356466,14.6700000762939,0.00187699997331947,14.2486000061035,0.000390000001061708,14.1297998428345,0.00242800009436905,14.1012001037598,0.0031379999127239
109230138152648561,80,13.81530237,1.03174445,15.1939001083374,0.000836000021081418,14.93869972229,0.00298899994231761,14.8394002914429,0.00138300005346537,14.847900390625,0.00429200008511543
109210126011892040,67,12.60120256,1.00964346,15.444299697876,0.00402999995276332,15.0396003723145,0.00272900005802512,14.9103002548218,0.00325300008989871,14.8720998764038,0.00280999997630715
109270148134725185,84,14.81354912,1.06227527,14.5113000869751,0.0033780001103878,14.0085000991821,0.00207299995236099,13.8200998306274,0.00270799989812076,13.752799987793,0.00276600010693073
109280146589755077,79,14.65899384,1.07049563,13.6893997192383,0.00471299979835749,13.3590002059937,-999,13.2790002822876,-999,13.2707004547119,0.00138399994466454
109250139416904801,79,13.9417023,1.04525206,15.0980997085571,0.00286399992182851,14.3951997756958,0.00195199996232986,14.1607999801636,0.00137299997732043,14.0733995437622,0.0037360000424087
109350137442608304,81,13.74432157,1.13155161,15.8922996520996,0.00207899999804795,15.3752002716064,0.00372899998910725,15.1525001525879,0.00211900006979704,15.0727996826172,0.00339099997654557
109220147347893393,84,14.73483456,1.01911219,14.0131998062134,0.00299199996516109,13.496000289917,-999,13.3290004730225,-999,13.2771997451782,0.00297200004570186
108610123138676439,79,12.31390193,0.51331849,15.2934999465942,0.00360199995338917,15.0093002319336,0.00383799988776445,14.9168996810913,0.0034260000102222,14.9222002029419,0.00183500000275671
108560131733885501,74,13.17342008,0.47080776,15.8993997573853,0.00219199992716312,15.5199003219604,0.00237799994647503,15.3338003158569,0.00301000010222197,15.2777996063232,0.00184799998532981
108520142012330507,72,14.20125058,0.43333457,14.9411001205444,0.00199800007976592,14.525899887085,0.00300900009460747,14.3732995986938,0.00205100001767278,14.3133001327515,0.00349900010041893
108710134434614858,86,13.44342524,0.59533087,14.2812995910645,0.00272400001995265,13.6448001861572,0.00676700007170439,13.4350004196167,-999,13.3079996109009,0.00133200001437217
108620131043936855,69,13.10444135,0.52198829,13.9903001785278,0.00220200000330806,13.7223997116089,0.100414998829365,13.5672998428345,0.00561399990692735,13.5485000610352,0.00301000010222197
108810121071297672,61,12.10706725,0.68084116,14.6136999130249,0.00479899998754263,13.3794002532959,0.0010659999679774,12.7172002792358,0.00119800004176795,12.0212001800537,0.00100000004749745
108660135220075144,84,13.52205571,0.55388461,13.6736001968384,0.00677100010216236,13.4350004196167,-999,13.2150001525879,-999,13.0204000473022,0.00800000037997961
108630124943899158,83,12.4943488,0.53227193,14.5950002670288,0.000789000012446195,13.9574003219604,0.0081810001283884,13.7033996582031,0.00898099970072508,13.6240997314453,0.00545600010082126
108750126879851401,89,12.68801681,0.62576689,15.1962003707886,0.00307300011627376,14.1535997390747,0.00719799986109138,13.700400352478,0.00750399986281991,13.4827995300293,0.00300400005653501
108700125623075939,97,12.56227151,0.58789093,15.3178997039795,0.00264000007882714,14.5921001434326,0.00313899992033839,14.3498001098633,0.00162600004114211,14.2475004196167,0.00134600000455976
108880146576290431,91,14.65763922,0.7332375,13.2320003509521,-999,12.7770004272461,-999,12.5860004425049,-999,12.496000289917,-999
108730121612870451,74,12.16128614,0.60833405,15.5648002624512,0.00155399995855987,15.1812000274658,0.00299399998039007,15.0403995513916,0.00362699991092086,15.0019998550415,0.00215000007301569
108760116291469040,82,11.62918269,0.64048496,15.6658000946045,0.00220099999569356,15.2548999786377,0.00502499984577298,15.109299659729,0.00686299987137318,15.0618000030518,0.00309200002811849
